eventID,volume,particle,energy_MeV,x_mm,y_mm,z_mm,process,fromVolume
24,Cherenkov,e-,499.929,0.0283854,-0.0323167,-950,Transportation,World
24,BremsTarget,e-,499.887,0.061801,-0.0527807,-754.375,Transportation,World
24,Collimator,gamma,8.49947,-15.6933,-29.1665,-575,Transportation,World
24,Collimator,gamma,8.91472,-7.95537,37.3181,-575,Transportation,World
24,BremsTarget,e-,1.89434,-0.709678,-1.01797,-745.625,Transportation,World
24,Phantom,gamma,85.8037,3.08997,-9.62251,-365,Transportation,World
24,Scint1,gamma,85.8037,4.44928,-13.6485,-202.5,Transportation,World
24,DWC1,gamma,85.8037,5.72495,-17.4266,-50,Transportation,World
24,DWC2,gamma,85.8037,7.8162,-23.6204,200,Transportation,World
24,Scint2,gamma,85.8037,11.1413,-33.4685,597.5,Transportation,World
24,Phantom,gamma,12.2473,0.441157,-8.89476,-365,Transportation,World
24,Scint1,gamma,12.2473,0.679382,-12.6127,-202.5,Transportation,World
24,DWC1,gamma,12.2473,0.902948,-16.1018,-50,Transportation,World
24,DWC2,gamma,12.2473,1.26945,-21.8217,200,Transportation,World
24,Scint2,gamma,12.2473,1.85219,-30.9163,597.5,Transportation,World
24,Collimator,gamma,103.335,-9.99767,-4.31619,-575,Transportation,World
24,Collimator,gamma,0.594013,-4.79638,-8.77466,-569.16,Transportation,World
24,Collimator,gamma,0.66171,1.14986,-9.93367,-542.007,Transportation,World
24,Collimator,gamma,2.71494,1.99803,-9.79836,-535.995,Transportation,World
24,Collimator,gamma,0.904908,7.19139,-6.94866,-563.386,Transportation,World
24,Collimator,gamma,21.827,-4.55054,-46.7769,-575,Transportation,World
24,Collimator,e-,1.45981,-4.86776,-48.2788,-575,Transportation,World
24,Phantom,gamma,0.928799,-6.29613,-8.03761,-365,Transportation,World
24,Scint1,gamma,0.928799,-8.94003,-11.3877,-202.5,Transportation,World
24,DWC1,gamma,0.928799,-11.4212,-14.5316,-50,Transportation,World
24,DWC2,gamma,0.928799,-15.4888,-19.6856,200,Transportation,World
24,Scint2,gamma,0.928799,-21.9561,-27.8804,597.5,Transportation,World
24,Collimator,e+,21.8224,20.4133,22.3051,-575,Transportation,World
24,Collimator,gamma,0.704246,29.7445,-2.62691,-575,Transportation,World
24,Collimator,gamma,0.184276,29.2907,3.16555,-575,Transportation,World
24,Collimator,gamma,1.77697,36.0663,11.1768,-575,Transportation,World
24,Phantom,gamma,1.77854,4.87097,-10.307,-365,Transportation,World
24,Scint1,gamma,1.77854,6.96204,-14.6279,-202.5,Transportation,World
24,DWC1,gamma,1.77854,8.92443,-18.6829,-50,Transportation,World
24,DWC2,gamma,1.77854,12.1415,-25.3305,200,Transportation,World
24,Scint2,gamma,1.77854,17.2565,-35.9001,597.5,Transportation,World
24,Collimator,gamma,0.510999,-53.8821,19.106,-575,Transportation,World
24,Phantom,gamma,8.59733,-15.2416,-2.47558,-365,Transportation,World
24,Scint1,gamma,8.59733,-21.6415,-3.49094,-202.5,Transportation,World
24,DWC1,gamma,8.59733,-27.6476,-4.44382,-50,Transportation,World
24,DWC2,gamma,8.59733,-37.4937,-6.00592,200,Transportation,World
24,Phantom,gamma,3.5959,-8.20219,-0.255789,-365,Transportation,World
24,Scint1,gamma,3.5959,-11.6566,-0.341502,-202.5,Transportation,World
24,DWC1,gamma,3.5959,-14.8984,-0.421941,-50,Transportation,World
24,DWC2,gamma,3.5959,-20.2129,-0.553807,200,Transportation,World
24,Scint2,gamma,3.5959,-28.6629,-0.763475,597.5,Transportation,World
24,Cherenkov,gamma,0.230692,34.6192,-41.4904,-850,Transportation,World
24,Cherenkov,gamma,2.08624,-22.9349,-21.502,-850,Transportation,World
24,Collimator,gamma,8.06319,6.65056,7.46793,-543.752,Transportation,World
24,Collimator,e+,1.35459,6.48428,7.61276,-538.689,Transportation,World
24,Collimator,e+,1.18627,-7.39455,6.73206,-533.969,Transportation,World
24,Collimator,e+,1.11551,-7.42899,6.69404,-533.976,Transportation,World
24,Collimator,e+,1.07169,-0.23461,-9.99725,-567.472,Transportation,World
24,Collimator,gamma,0.510999,-4.38031,8.9896,-568.246,Transportation,World
24,Collimator,gamma,12.0457,-9.38096,-3.46374,-535.418,Transportation,World
24,Phantom,gamma,12.0457,-16.7639,-6.14103,-365,Transportation,World
24,Scint1,gamma,12.0457,-23.8038,-8.69393,-202.5,Transportation,World
24,DWC1,gamma,12.0457,-30.4105,-11.0897,-50,Transportation,World
24,DWC2,gamma,12.0457,-41.2411,-15.0172,200,Transportation,World
25,Cherenkov,e-,500,0,0,-950,Transportation,World
25,BremsTarget,e-,499.899,-0.11822,-0.145489,-754.375,Transportation,World
25,Collimator,gamma,1.6576,-2.62112,-30.7408,-575,Transportation,World
25,Collimator,gamma,0.529483,-4.33623,25.3987,-575,Transportation,World
25,Collimator,gamma,19.0027,-11.8278,24.0156,-575,Transportation,World
25,Collimator,gamma,0.527649,-10.3821,22.1863,-575,Transportation,World
25,Collimator,gamma,1.75561,-18.4688,30.5229,-575,Transportation,World
25,Collimator,gamma,14.3861,-2.65099,-9.64221,-572.952,Transportation,World
25,Collimator,gamma,5.46717,-6.88114,-28.5276,-575,Transportation,World
25,Collimator,gamma,0.617465,-11.5856,-20.3918,-575,Transportation,World
25,Collimator,gamma,49.2272,10.3959,0.145866,-575,Transportation,World
25,Collimator,gamma,0.510999,-9.18087,-3.96378,-574.469,Transportation,World
25,Collimator,gamma,30.7301,6.60045,-36.3258,-575,Transportation,World
25,Collimator,gamma,0.398052,0.925366,-40.6032,-575,Transportation,World
25,Collimator,gamma,25.0681,2.26753,12.3669,-575,Transportation,World
25,Collimator,gamma,0.304005,-5.24343,-8.51507,-529.693,Transportation,World
25,Collimator,gamma,0.809416,-6.48981,8.14016,-575,Transportation,World
25,Collimator,gamma,4.52293,-6.48723,10.0367,-575,Transportation,World
25,Collimator,gamma,29.7155,-11.4023,3.96064,-575,Transportation,World
25,Collimator,gamma,0.510999,7.5671,-6.5375,-557.05,Transportation,World
25,Collimator,gamma,0.510999,3.46273,-9.38134,-555.472,Transportation,World
25,Collimator,gamma,2.20159,34.0559,-37.4197,-575,Transportation,World
25,Collimator,gamma,0.67929,-50.5393,-16.8334,-575,Transportation,World
25,Collimator,gamma,0.910438,-57.0548,-21.3129,-575,Transportation,World
25,Collimator,e-,47.3271,-11.9377,-3.63097,-575,Transportation,World
25,Collimator,gamma,0.419361,7.5748,-6.52858,-543.159,Transportation,World
25,Collimator,gamma,10.2808,-4.22505,-10.286,-575,Transportation,World
25,Collimator,gamma,0.601093,27.5549,-23.7595,-575,Transportation,World
25,Collimator,gamma,7.12059,24.1742,-21.5177,-575,Transportation,World
25,Collimator,gamma,11.4358,29.4438,-13.3722,-575,Transportation,World
25,Collimator,gamma,1.55345,24.2098,-9.27006,-575,Transportation,World
25,Collimator,gamma,0.516182,-30.9309,-40.1159,-575,Transportation,World
25,Collimator,gamma,1.10488,15.2106,-13.5313,-575,Transportation,World
25,Collimator,gamma,0.499327,-38.7642,-5.78842,-575,Transportation,World
25,Collimator,gamma,30.1373,15.2537,-3.35416,-575,Transportation,World
25,Phantom,gamma,1.38276,-2.70951,-9.61695,-365,Transportation,World
25,Scint1,gamma,1.38276,-3.74248,-13.6109,-202.5,Transportation,World
25,DWC1,gamma,1.38276,-4.71189,-17.359,-50,Transportation,World
25,DWC2,gamma,1.38276,-6.30109,-23.5035,200,Transportation,World
25,Scint2,gamma,1.38276,-8.82791,-33.2733,597.5,Transportation,World
25,Collimator,gamma,1.2449,42.0934,35.0957,-575,Transportation,World
26,Cherenkov,e-,499.937,0.0323139,-0.113026,-950,Transportation,World
26,BremsTarget,e-,499.89,0.0650059,-0.268653,-754.375,Transportation,World
26,Collimator,e-,20.9572,-17.2662,-39.5228,-575,Transportation,World
26,Collimator,gamma,15.2619,-29.7054,18.3687,-575,Transportation,World
26,Collimator,gamma,0.474634,-55.6331,-1.79624,-575,Transportation,World
26,Collimator,gamma,3.7701,-35.262,17.601,-575,Transportation,World
26,Collimator,gamma,5.62589,-13.715,46.3418,-575,Transportation,World
26,Collimator,gamma,0.536631,-5.55278,49.1549,-575,Transportation,World
26,Collimator,gamma,0.774754,-7.59643,55.3067,-575,Transportation,World
26,Collimator,gamma,0.596221,-5.78988,22.9333,-575,Transportation,World
26,Collimator,gamma,2.39368,-9.24612,25.0004,-575,Transportation,World
26,DWC1,gamma,2.39368,-36.9183,99.6118,-50,Transportation,World
26,Collimator,gamma,35.1118,-7.38686,20.3295,-575,Transportation,World
26,Collimator,gamma,0.743598,12.1828,-8.92292,-575,Transportation,World
26,Collimator,gamma,3.99797,9.87168,-1.59687,-573.738,Transportation,World
26,Phantom,gamma,0.648438,12.0024,0.630,
9
34,Collimator,gamma,0.342035,-4.8202,8.7616,-544.649,Transportation,World
34,Collimator,gamma,19.5797,9.97686,0.679962,-526.695,Transportation,World
34,Collimator,gamma,3.18199,2.4513,9.6949,-526.059,Transportation,World
35,Cherenkov,e-,499.952,0.128228,0.126704,-950,Transportation,World
35,BremsTarget,e-,499.888,0.294517,0.265195,-754.375,Transportation,World
35,Phantom,e+,225.125,-2.56806,-2.57172,-365,Transportation,World
35,Scint1,e+,217.8,-4.10827,0.44156,-202.5,Transportation,World
35,DWC1,e+,216.5,-6.14297,4.27578,-50,Transportation,World
35,DWC2,e+,216.425,-9.45739,10.6876,200,Transportation,World
35,Scint2,e+,216.319,-14.3428,21.5408,597.5,Transportation,World
35,DWC1,gamma,0.300805,-5.39694,4.03031,-50,Transportation,World
35,DWC2,gamma,0.300805,-7.50487,9.91367,200,Transportation,World
35,Scint2,gamma,0.300805,-10.8565,19.2682,597.5,Transportation,World
35,Scint1,gamma,0.173006,-3.70644,-3.60055,-202.5,Transportation,World
35,DWC1,gamma,0.173006,-4.77103,-4.56157,-50,Transportation,World
35,DWC2,gamma,0.173006,-6.51627,-6.137,200,Transportation,World
35,Scint2,gamma,0.173006,-9.2912,-8.64195,597.5,Transportation,World
35,Phantom,gamma,56.325,-1.49225,-0.806791,-365,Transportation,World
35,Scint1,gamma,56.325,-2.32123,-1.29072,-202.5,Transportation,World
35,DWC1,gamma,56.325,-3.0992,-1.74487,-50,Transportation,World
35,DWC2,gamma,56.325,-4.37456,-2.48938,200,Transportation,World
35,Scint2,gamma,56.325,-6.40238,-3.67314,597.5,Transportation,World
35,Collimator,e-,106.208,8.76187,4.81972,-566.976,Transportation,World
35,Phantom,e-,63.2005,-32.473,25.3901,-365,Transportation,World
35,DWC1,e-,57.7072,-82.0002,31.2556,-50,Transportation,World
35,DWC1,e-,0.0182021,-100,34.3228,111.998,Transportation,World
35,DWC1,gamma,0.0835027,-90.6729,39.9659,-50,Transportation,World
35,Phantom,gamma,0.275682,-29.534,6.71475,-365,Transportation,World
35,Collimator,gamma,0.510999,-5.28903,8.48682,-531.643,Transportation,World
35,Collimator,gamma,0.331691,7.7624,-6.30437,-539.758,Transportation,World
35,Collimator,e+,11.4388,-9.37549,3.47854,-551.468,Transportation,World
35,Collimator,gamma,0.17527,-9.03789,4.27978,-551.127,Transportation,World
35,Collimator,e-,7.15578,9.93856,1.10683,-552.363,Transportation,World
35,Collimator,e-,6.33209,9.95801,0.915475,-552.171,Transportation,World
35,Phantom,gamma,1.08603,4.58275,-46.9866,-365,Transportation,World
35,Collimator,gamma,1.23583,8.60579,10.611,-575,Transportation,World
35,Phantom,gamma,72.8938,5.57461,1.05305,-365,Transportation,World
35,Scint1,gamma,72.8938,7.75646,1.36412,-202.5,Transportation,World
35,DWC1,gamma,72.8938,9.80405,1.65604,-50,Transportation,World
35,DWC2,gamma,72.8938,13.1607,2.1346,200,Transportation,World
35,Scint2,gamma,72.8938,18.4979,2.89552,597.5,Transportation,World
2.9841,9.54438,-536.396,Transportation,World
51,Phantom,gamma,4.67825,-5.3508,16.7462,-365,Transportation,World
51,Scint1,gamma,4.67825,-7.59466,23.5742,-202.5,Transportation,World
51,DWC1,gamma,4.67825,-9.70044,29.982,-50,Transportation,World
51,DWC2,gamma,4.67825,-13.1525,40.4867,200,Transportation,World
51,Collimator,gamma,2.17981,28.5409,0.340493,-575,Transportation,World
51,Collimator,gamma,1.90037,37.4738,5.65303,-575,Transportation,World
51,Phantom,e+,175.348,7.05649,-2.35288,-365,Transportation,World
51,Scint1,e+,167.904,8.77511,-0.388258,-202.5,Transportation,World
51,DWC1,e+,166.867,11.1683,1.30976,-50,Transportation,World
51,DWC2,e+,166.786,15.2628,4.02466,200,Transportation,World
51,Scint2,e+,165.2,20.9378,8.32846,597.5,Transportation,World
51,Phantom,e-,119.391,-4.60161,4.21128,-365,Transportation,World
51,Scint1,e-,113.791,-10.7448,-1.68889,-202.5,Transportation,World
51,DWC1,e-,112.893,-18.1799,-8.72511,-50,Transportation,World
51,DWC2,e-,112.826,-30.4829,-17.8062,200,Transportation,World
portation,World
95,DWC2,gamma,3.22082,0.159399,2.03015,200,Transportation,World
95,Scint2,gamma,3.22082,0.207408,2.94862,597.5,Transportation,World
n,World
3,DWC1,gamma,1.12461,-65.6453,42.0353,-50,Transportation,World
3,DWC2,gamma,1.12461,-94.8409,62.7113,200,Transportation,World
3,Phantom,gamma,0.670827,-39.2475,22.512,-365,Transportation,World
3,DWC1,gamma,0.670827,-96.1238,61.1891,-50,Transportation,World
3,Phantom,gamma,3.71047,-39.4769,12.1087,-365,Transportation,World
3,DWC1,gamma,3.71047,-96.797,30.6696,-50,Transportation,World
3,Collimator,e-,3.02186,-10.2378,3.22115,-525,Transportation,World
3,Phantom,gamma,17.4392,-3.02405,2.49514,-365,Transportation,World
3,Scint1,gamma,17.4392,-4.31517,3.43786,-202.5,Transportation,World
3,DWC1,gamma,17.4392,-5.52684,4.32257,-50,Transportation,World
3,DWC2,gamma,17.4392,-7.51317,5.77291,200,Transportation,World
3,Scint2,gamma,17.4392,-10.6714,8.07895,597.5,Transportation,World
9.34035,200,Transportation,World
27,Scint1,gamma,1.97322,22.8339,-6.85525,-202.5,Transportation,World
27,DWC1,gamma,1.97322,29.6162,-10.1535,-50,Transportation,World
27,DWC2,gamma,1.97322,40.7347,-15.5605,200,Transportation,World
27,Phantom,gamma,0.471397,9.61116,-5.67416,-365,Transportation,World
27,Scint1,gamma,0.471397,13.5292,-7.93873,-202.5,Transportation,World
27,DWC1,gamma,0.471397,17.2061,-10.064,-50,Transportation,World
27,DWC2,gamma,0.471397,23.2339,-13.5479,200,Transportation,World
27,Scint2,gamma,0.471397,32.818,-19.0874,597.5,Transportation,World
27,Phantom,gamma,4.80553,5.16914,-12.8489,-365,Transportation,World
27,Scint1,gamma,4.80553,7.19283,-18.1732,-202.5,Transportation,World
27,DWC1,gamma,4.80553,9.09198,-23.1698,-50,Transportation,World
27,DWC2,gamma,4.80553,12.2053,-31.361,200,Transportation,World
27,Scint2,gamma,4.80553,17.1556,-44.3851,597.5,Transportation,World
27,Phantom,gamma,5.22648,6.84586,-6.21357,-365,Transportation,World
27,Collimator,gamma,3.60442,9.70364,-2.41646,-525.854,Transportation,World
27,Phantom,gamma,3.60442,16.4704,-3.92132,-365,Transportation,World
27,Scint1,gamma,3.60442,23.3065,-5.44159,-202.5,Transportation,World
27,DWC1,gamma,3.60442,29.7219,-6.86829,-50,Transportation,World
27,DWC2,gamma,3.60442,40.2389,-9.20716,200,Transportation,World
27,Collimator,gamma,19.018,11.1293,-1.56874,-575,Transportation,World
27,Collimator,gamma,0.301143,1.65125,-9.86273,-558.352,Transportation,World
27,Collimator,gamma,4.52306,10.735,-2.1387,-575,Transportation,World
27,Collimator,gamma,0.402708,8.77001,-4.80489,-559.373,Transportation,World
27,Phantom,gamma,7.37667,13.8523,-5.68224,-365,Transportation,World
27,Scint1,gamma,7.37667,19.582,-7.94987,-202.5,Transportation,World
27,DWC1,gamma,7.37667,24.9591,-10.078,-50,Transportation,World
27,DWC2,gamma,7.37667,33.774,-13.5666,200,Transportation,World
27,Scint2,gamma,7.37667,47.7897,-19.1136,597.5,Transportation,World
27,Collimator,gamma,4.05226,10.9974,-2.1272,-575,Transportation,World
27,Collimator,gamma,0.560302,10.9546,-2.63281,-575,Transportation,World
27,Collimator,gamma,3.33365,10.5675,-4.70353,-575,Transportation,World
27,Phantom,gamma,2.42571,-41.3162,-0.0367111,-365,Transportation,World
27,Collimator,gamma,39.9496,10.1561,-5.53404,-575,Transportation,World
27,Collimator,gamma,3.44523,-39.2824,23.2124,-575,Transportation,World
27,Collimator,gamma,4.7251,7.71418,-6.36329,-558.862,Transportation,World
27,Collimator,gamma,0.510999,-0.770369,-9.97028,-547.694,Transportation,World
27,Collimator,gamma,0.116675,5.1902,-8.54762,-550.834,Transportation,World
27,Collimator,e-,0.0228733,5.16433,-8.56327,-550.839,Transportation,World
27,Collimator,e-,0.0184057,5.53018,-8.3317,-549.826,Transportation,World
27,Collimator,gamma,0.469559,-12.2647,-34.0067,-575,Transportation,World
27,Collimator,gamma,1.74709,-12.7588,-25.1178,-575,Transportation,World
27,Collimator,gamma,1.778,5.14435,-8.57529,-552.481,Transportation,World
27,Collimator,gamma,0.701345,9.31228,-3.64436,-539.062,Transportation,World
27,Collimator,gamma,1.80363,18.5579,-20.025,-575,Transportation,World
27,Phantom,gamma,2.09838,2.6728,-7.83436,-365,Transportation,World
27,Scint1,gamma,2.09838,3.75568,-11.0157,-202.5,Transportation,World
27,DWC1,gamma,2.09838,4.77193,-14.0013,-50,Transportation,World
27,DWC2,gamma,2.09838,6.4379,-18.8958,200,Transportation,World
27,Scint2,gamma,2.09838,9.0868,-26.6779,597.5,Transportation,World
ma,6.807,44.4204,13.2047,597.5,Tra,Scint1,,8.33755,World
11,Collimator,gamma,0.923975,9.12316,38.6505,-575,Transportation,World
11,Cherenkov,gamma,0.510999,-45.1479,33.6425,-850,Transportation,World
11,Collimator,gamma,2.62951,49.2331,42.5579,-575,Transportation,World
11,Collimator,gamma,13.1136,13.7922,-3.23985,-575,Transportation,World
11,Collimator,gamma,0.510999,-4.17445,-9.08702,-566.181,Transportation,World
11,Phantom,gamma,5.07208,-0.626548,-0.932,-365,Transportation,World
11,Scint1,gamma,5.07208,-0.961129,-1.30105,-202.5,Transportation,World
11,DWC1,gamma,5.07208,-1.27512,-1.64738,-50,Transportation,World
11,DWC2,gamma,5.07208,-1.78986,-2.21515,200,Transportation,World
11,Scint2,gamma,5.07208,-2.60829,-3.11789,597.5,Transportation,World
nsportation,World
59,Scint1,gamma,21.8788,7.90193,4.22498,-202.5,Transportation,World
59,DWC1,gamma,21.8788,10.0388,5.36011,-50,Transportation,World
59,DWC2,gamma,21.8788,13.5418,7.22098,200,Transportation,World
59,Scint2,gamma,21.8788,19.1116,10.1798,597.5,Transportation,World
59,Collimator,gamma,3.68351,3.13386,-19.0372,-575,Transportation,World
orld
83,DWC2,gamma,3.77846,-17.8019,-8.20872,200,Transportation,World
83,Scint2,gamma,3.77846,-25.1889,-11.5734,597.5,Transportation,World
83,Phantom,gamma,3.69883,-2.61437,-2.38523,-365,Transportation,World
83,Scint1,gamma,3.69883,-3.67556,-3.32577,-202.5,Transportation,World
83,DWC1,gamma,3.69883,-4.67144,-4.20843,-50,Transportation,World
83,DWC2,gamma,3.69883,-6.30404,-5.65541,200,Transportation,World
83,Scint2,gamma,3.69883,-8.89986,-7.95611,597.5,Transportation,World
gamma,5.72231,33.6521,-17.541,200,Transportation,World
97,Scint2,gamma,5.72231,47.7135,-24.972,597.5,Transportation,World
97,Collimator,gamma,3.77591,8.66524,-4.99135,-530.883,Transportation,World
97,Phantom,gamma,3.77591,15.192,-8.93758,-365,Transportation,World
97,Scint1,gamma,3.77591,21.5857,-12.8033,-202.5,Transportation,World
97,DWC1,gamma,3.77591,27.5859,-16.4312,-50,Transportation,World
97,DWC2,gamma,3.77591,37.4224,-22.3785,200,Transportation,World
97,Collimator,gamma,2.1346,8.57749,-5.14069,-527.938,Transportation,World
97,Collimator,gamma,2.672,-36.8664,11.2783,-575,Transportation,World
97,Collimator,gamma,0.946638,-33.955,-10.1687,-575,Transportation,World
97,Collimator,gamma,0.278316,-10.3345,-40.036,-575,Transportation,World
98,Cherenkov,e-,499.957,-0.0545346,-0.1729,-950,Transportation,World
98,BremsTarget,e-,499.905,-0.12765,-0.395633,-754.375,Transportation,World
98,Collimator,e-,31.1919,9.66282,-34.4002,-575,Transportation,World
98,Collimator,gamma,0.648824,-59.4656,-14.5636,-575,Transportation,World
98,Collimator,gamma,0.508591,-22.8277,-18.7782,-575,Transportation,World
98,Collimator,gamma,0.840025,-16.0732,-10.3396,-575,Transportation,World
98,Collimator,e+,104.377,-12.5259,-17.5582,-575,Transportation,World
98,Collimator,gamma,11.1991,-5.76949,8.1678,-540.133,Transportation,World
98,Phantom,gamma,3.44098,-21.6485,-25.4035,-365,Transportation,World
98,Scint1,gamma,3.44098,-28.7859,-31.3864,-202.5,Transportation,World
98,DWC1,gamma,3.44098,-35.484,-37.001,-50,Transportation,World
98,DWC2,gamma,3.44098,-46.4646,-46.2053,200,Transportation,World
98,Collimator,gamma,8.10526,-2.19437,-28.2807,-575,Transportation,World
98,Collimator,gamma,2.28791,-2.41075,-53.8328,-575,Transportation,World
98,Phantom,gamma,5.95722,-5.16054,-8.51585,-365,Transportation,World
98,Scint1,e-,4.74045,-22.0811,-35.639,-202.5,Transportation,World
98,DWC1,e-,3.55904,-48.397,-19.2385,-50,Transportation,World
98,Phantom,gamma,68.4279,-3.57571,-3.37558,-365,Transportation,World
98,Scint1,gamma,68.4279,-5.04793,-4.60065,-202.5,Transportation,World
98,DWC1,gamma,68.4279,-6.42956,-5.75032,-50,Transportation,World
98,DWC2,gamma,68.4279,-8.69453,-7.63504,200,Transportation,World
98,Scint2,gamma,68.4279,-12.2958,-10.6317,597.5,Transportation,World
98,Phantom,gamma,9.36405,3.44353,-6.36599,-365,Transportation,World
98,Scint1,gamma,9.36405,4.93041,-8.86202,-202.5,Transportation,World
98,DWC1,gamma,9.36405,6.32579,-11.2044,-50,Transportation,World
98,DWC2,gamma,9.36405,8.6133,-15.0445,200,Transportation,World
98,Scint2,gamma,9.36405,12.2504,-21.1502,597.5,Transportation,World
98,Collimator,gamma,4.75125,-6.62827,27.1156,-575,Transportation,World
98,Collimator,gamma,0.461043,10.9626,-15.4884,-575,Transportation,World
98,Collimator,gamma,1.78378,41.9498,-41.9789,-575,Transportation,World
98,Collimator,gamma,1.40148,11.6594,28.1696,-575,Transportation,World
98,Collimator,gamma,6.20508,5.14679,41.3406,-575,Transportation,World
98,Phantom,gamma,2.11031,6.31673,-3.83231,-365,Transportation,World
98,Scint1,gamma,2.11031,9.00385,-5.25985,-202.5,Transportation,World
98,DWC1,gamma,2.11031,11.5256,-6.59953,-50,Transportation,World
98,DWC2,gamma,2.11031,15.6597,-8.79574,200,Transportation,World
98,Scint2,gamma,2.11031,22.2328,-12.2877,597.5,Transportation,World
98,Phantom,gamma,19.7354,12.3585,-7.144,-365,Transportation,World
98,Scint1,gamma,19.7354,17.5799,-9.96069,-202.5,Transportation,World
98,DWC1,gamma,19.7354,22.48,-12.604,-50,Transportation,World
98,DWC2,gamma,19.7354,30.5129,-16.9374,200,Transportation,World
98,Scint2,gamma,19.7354,43.2853,-23.8275,597.5,Transportation,World
98,Collimator,gamma,3.86908,-47.2942,34.7279,-575,Transportation,World
98,Collimator,gamma,1.10505,-1.30604,16.3529,-575,Transportation,World
98,Phantom,gamma,1.83477,2.55531,-2.48455,-365,Transportation,World
98,Scint1,gamma,1.83477,3.67527,-3.35609,-202.5,Transportation,World
98,DWC1,gamma,1.83477,4.7263,-4.174,-50,Transportation,World
98,DWC2,gamma,1.83477,6.44931,-5.51483,200,Transportation,World
98,Scint2,gamma,1.83477,9.18889,-7.64674,597.5,Transportation,World
98,Phantom,gamma,1.8317,0.567212,-2.97942,-365,Transportation,World
98,Scint1,gamma,1.8317,0.85719,-4.0578,-202.5,Transportation,World
98,DWC1,gamma,1.8317,1.12932,-5.06981,-50,Transportation,World
98,DWC2,gamma,1.8317,1.57544,-6.72884,200,Transportation,World
98,Scint2,gamma,1.8317,2.28477,-9.36671,597.5,Transportation,World
99,Cherenkov,e-,499.976,0.0456326,0.0812523,-950,Transportation,World
99,BremsTarget,e-,499.919,0.138435,0.0496222,-754.375,Transportation,World
99,BremsTarget,e-,13.567,0.0393991,-0.88529,-745.625,Transportation,World
99,Collimator,gamma,33.6527,27.89,-44.7306,-575,Transportation,World
99,Collimator,gamma,1.18594,26.7166,-35.0288,-575,Transportation,World
99,Phantom,gamma,69.5313,11.9247,-6.35654,-365,Transportation,World
99,Scint1,gamma,69.5313,16.8823,-9.02051,-202.5,Transportation,World
99,DWC1,gamma,69.5313,21.5349,-11.5205,-50,Transportation,World
99,DWC2,gamma,69.5313,29.162,-15.619,200,Transportation,World
99,Scint2,gamma,69.5313,41.289,-22.1354,597.5,Transportation,World
99,Phantom,gamma,3.18131,8.56551,-13.7218,-365,Transportation,World
99,Scint1,gamma,3.18131,12.107,-19.4914,-202.5,Transportation,World
99,DWC1,gamma,3.18131,15.4305,-24.9059,-50,Transportation,World
99,DWC2,gamma,3.18131,20.8788,-33.7822,200,Transportation,World
99,Scint2,gamma,3.18131,29.5417,-47.8955,597.5,Transportation,World
99,Collimator,gamma,0.40127,-21.2308,-28.0118,-575,Transportation,World
99,Cherenkov,gamma,0.510999,7.04531,-27.1744,-850,Transportation,World
99,Collimator,gamma,8.63325,6.20864,-8.01644,-575,Transportation,World
99,Collimator,gamma,0.510999,-2.29862,9.73223,-545.46,Transportation,World
99,Collimator,gamma,0.519252,5.79943,-50.03,-575,Transportation,World
99,Phantom,gamma,285.899,10.7539,-8.96733,-365,Transportation,World
99,Scint1,gamma,285.899,15.2177,-12.7351,-202.5,Transportation,World
99,DWC1,gamma,285.899,19.4067,-16.2711,-50,Transportation,World
99,DWC2,gamma,285.899,26.274,-22.0677,200,Transportation,World
99,Scint2,gamma,285.899,37.193,-31.2844,597.5,Transportation,World
99,Phantom,gamma,6.03184,6.69417,-9.01688,-365,Transportation,World
99,Scint1,gamma,6.03184,9.44345,-12.8058,-202.5,Transportation,World
99,DWC1,gamma,6.03184,12.0235,-16.3616,-50,Transportation,World
99,DWC2,gamma,6.03184,16.2532,-22.1908,200,Transportation,World
99,Scint2,gamma,6.03184,22.9784,-31.4591,597.5,Transportation,World
99,Phantom,gamma,3.4221,5.26138,-10.5134,-365,Transportation,World
99,Scint1,gamma,3.4221,7.41306,-14.932,-202.5,Transportation,World
99,DWC1,gamma,3.4221,9.43233,-19.0787,-50,Transportation,World
99,DWC2,gamma,3.4221,12.7426,-25.8766,200,Transportation,World
99,Scint2,gamma,3.4221,18.0059,-36.6853,597.5,Transportation,World
99,Phantom,gamma,2.64838,-0.676866,-7.662,-365,Transportation,World
99,Scint1,gamma,2.64838,-1.01855,-10.8838,-202.5,Transportation,World
99,DWC1,gamma,2.64838,-1.33921,-13.9073,-50,Transportation,World
99,DWC2,gamma,2.64838,-1.86489,-18.8638,200,Transportation,World
99,Scint2,gamma,2.64838,-2.70071,-26.7448,597.5,Transportation,World
